D_O_Y,daily_count
51,262088
57,320321
125,362782
129,330479
272,329122
279,331479
334,339319
351,313238
54,335057
69,380845
146,306057
309,295337
324,295538
139,364286
310,298503
340,346348
133,371150
192,302257
282,258585
