D_O_Y,daily_count
20,341520
65,309425
66,332336
101,312024
124,355577
181,302847
165,349305
200,324255
234,284356
265,307683
339,330567
11,318251
262,279244
21,329071
62,395404
330,251377
109,351792
145,342445
