avg_price_pickup
16.938769399988608
16.737108423198606
16.891738695369988
16.093570993267946
16.369109702873118
17.76446742845106
16.955103502103626
17.12790388837514
16.02228039353705
17.062403978724955
16.527192698487077
15.86297380325822
16.326305913423
16.787519840286436
17.017182426792175
16.1886911921016
15.494229728412579
16.272617618400563
17.124070470158983
