avg_price_pickup
11.827296724740291
12.002503497344952
11.937658863103724
12.523298504736927
12.96369108911766
11.969794720786705
12.32354662436099
12.159664602523728
12.721679988670314
12.28824303941371
12.30270300093026
12.583412734722053
12.137808220279659
12.39297099606393
