avg_price_pickup
9.835680468394015
11.064838391946124
11.179818074764338
11.468628364033238
10.893315152181046
11.491381551082048
11.801705470328796
11.79649687081393
11.747035896685075
10.496577141601952
10.424566002912671
11.171817199343327
10.772233625884978
10.727459293171146
10.757526955217298
10.840474167895499
10.575683570164077
10.59153795163983
10.522697511491202
11.363565894425877
11.695657655887757
10.43639576603294
10.6697813291973
10.778340930796546
10.860314001559592
