D_O_Y,avg_trip_duration
25,661.9973339362595
33,631.6169286292192
81,684.1256907043436
93,671.4291468821482
115,664.6087722778005
233,681.3806277393792
263,766.2771906472644
271,738.3302361486216
269,705.0113276606584
297,703.4095001414042
288,753.8303305703934
293,739.9444444444445
294,758.7220420905804
360,696.6017806116913
363,1021.2517680296951
