D_O_Y,avg_trip_duration
58,660.31536931906
67,662.3523749211341
116,695.7864084436309
170,688.3433982797821
153,744.8335407709931
159,756.2740198156299
204,752.1968345653002
209,772.9316463916361
217,760.4992126656738
259,817.3503433738327
281,790.6858424275109
304,718.1958639487782
346,703.1682139231484
