D_O_Y,avg_trip_duration
17,627.0499995800295
6,649.2426449424452
89,670.2101063015712
136,724.711505509249
174,751.6294895561557
206,674.5635886681055
208,723.9419408782184
201,711.237397427165
214,698.3804245770191
267,787.5938444582214
248,686.1559216171341
244,695.0724618697689
327,750.3491963558255
354,691.9636935114512
