avg_price_pickup
15.94904154003294
18.896444017397318
17.613393913034
19.880216041425694
18.851754794776312
17.527074675308533
19.736990015699018
18.48374474838327
19.7335548662913
19.72778982249276
20.11105037567746
19.165251887019313
19.108685617397015
18.53488342156006
20.255931162247254
20.283796635087157
18.42413475109137
