D_O_Y,avg_trip_duration
105,932.7566871725526
116,1124.174556874113
222,1091.631252219046
37,921.6213309662326
215,1112.6491886957656
299,1196.9865138861664
318,1193.577074361613
333,1209.3206622689438
342,1174.6573698576722
346,1198.608733531873
358,893.5841200677802
13,923.5311652442983
252,994.350895015238
67,961.669526083762
304,1067.3963647807489
