D_O_Y,avg_trip_duration
190,1011.6852962499177
92,920.2976364268335
108,1083.380729700512
122,-951.7988041249922
135,1132.1658840927698
170,1057.1558714760424
193,1134.7373946149864
281,986.6371445128888
259,1023.4754895482707
217,979.8502411635648
303,1106.5898966018174
245,988.1043726136304
153,995.2680443460131
159,1081.7801748716975
176,1031.7391150151752
209,1027.970110507764
58,951.8483726388512
86,1093.0192410064114
204,1030.3397132223995
