avg_price_pickup
18.743050353404072
17.8220262356532
17.996606801117853
18.439936012631808
19.1597676519912
17.632487611874172
16.559959505872424
17.320064711099366
17.48438275994541
16.836529544002587
17.162123020703362
16.569104454425485
17.43545808110384
18.45528395123379
18.102182784573877
15.71608279837662
