D_O_Y,avg_trip_duration
12,662.2518163676199
10,763.7120252416629
4,712.3235720325079
150,839.2755026519068
127,855.8353654509733
121,881.8149144189766
211,829.538986160502
249,771.0312422977539
264,880.9881177209253
255,893.2925334083614
291,780.9695387598257
331,701.0720632852866
315,852.6984407419832
32,720.3388811558254
