D_O_Y,avg_trip_duration
11,666.8970190073009
21,1039.5104141391214
42,803.033636919078
66,796.5451179417264
109,705.3878111077129
101,836.983884195445
145,703.5556413708464
124,730.6079711805023
200,694.7621658408614
234,843.6572293489704
262,901.0235887847408
330,829.6863008257159
339,899.5375921811811
