D_O_Y,avg_trip_duration
15,770.8240363774352
76,744.404116117151
94,813.0768109101795
123,775.7031097501576
161,816.8746068928031
196,806.2624502995767
216,784.0458242018373
232,809.4205199472524
301,860.7014503153159
278,783.3798124050974
321,882.9607870926355
311,935.4429901971863
353,881.0544481902338
355,738.4219567552377
