D_O_Y,daily_count
24,315590
338,290847
88,325600
142,297516
231,204872
236,251413
261,268899
295,268980
316,260713
336,262424
350,278317
241,269110
277,306203
305,313032
362,217166
79,313025
242,261239
253,252581
149,275451
