D_O_Y,daily_count
19,325636
41,322014
126,280035
140,267279
168,247846
194,277145
229,272983
257,301819
256,301000
344,275249
328,227341
128,309713
164,312651
185,176656
274,256419
90,285560
102,327104
228,277677
268,251618
