D_O_Y,daily_count
58,301654
190,242768
86,298685
92,258930
122,321940
135,309023
153,308393
170,298528
193,287873
209,251928
259,257278
108,320981
159,315660
217,227439
281,232955
303,280856
245,191190
176,267869
204,252042
