D_O_Y,daily_count
25,331916
33,349371
233,239779
297,295118
148,187561
180,285427
293,292874
363,215599
294,271727
115,325631
240,260303
288,263138
271,294592
269,264691
360,184319
48,305445
81,300702
141,278706
243,242056
