D_O_Y,daily_count
26,434081
15,486450
292,452765
280,502680
311,540723
357,456094
360,320616
355,425440
39,425839
41,445672
54,455091
53,445271
128,526916
162,527386
192,442918
206,449643
208,421588
236,382999
227,443105
230,464610
232,498510
249,347952
255,519468
