D_O_Y,daily_count
18,419962
28,455187
304,542854
281,526548
316,533748
334,450539
359,233221
354,312230
361,312947
58,526500
32,429758
116,445439
109,438845
166,435323
161,509970
184,361917
196,485261
197,499082
205,489946
203,486132
216,465754
219,485827
265,453612
