D_O_Y,daily_count
296,560164
300,489586
321,476922
324,553471
318,541479
338,561295
340,454212
56,487081
73,515382
120,516891
110,478774
146,444461
149,523947
178,472617
168,506129
155,521528
156,551777
167,476872
210,489150
226,492042
250,314305
245,439318
