D_O_Y,daily_count
1,327625
288,533333
302,523549
275,547031
285,412750
303,553500
328,474969
310,545020
315,485349
43,510174
44,549188
80,501495
87,513575
85,515311
107,528685
102,406220
135,534863
139,493114
157,461816
191,481219
190,487036
201,410911
266,470106
260,535162
