D_O_Y,daily_count
14,489177
16,535200
289,550645
301,512175
322,504612
353,488811
352,581923
348,467920
364,429635
52,522269
35,356567
55,487119
62,472839
89,427313
64,427688
105,493538
95,441196
127,523584
125,517761
143,403710
132,472472
154,505927
153,471230
273,504505
259,521234
253,530388
