D_O_Y,daily_count
21,478268
5,370901
326,451511
317,552893
308,503664
362,375455
345,596882
344,557444
363,447016
356,455090
48,450460
77,450035
93,539873
92,496103
144,349228
176,516361
177,522070
182,397418
204,502592
228,401117
237,426678
224,465546
222,417641
231,471242
251,431868
