D_O_Y,daily_count
29,503352
327,445075
365,461201
347,485447
70,484218
69,475324
99,476452
96,446038
140,504060
131,435149
152,363700
195,452898
189,450549
199,438883
207,410245
202,477807
270,452024
254,549753
271,393072
248,393872
