D_O_Y,daily_count
9,520846
10,483350
30,538365
6,427394
24,547591
319,440872
325,538366
305,482402
306,453816
350,546710
336,504100
46,451649
33,403372
50,507718
83,454554
75,376433
82,419795
63,488197
91,387363
108,521590
115,513397
118,470611
94,534600
113,519185
129,501340
124,462212
175,497137
173,417818
187,359351
214,394197
242,381672
240,491592
241,424371
257,463118
268,534164
