avg_price_pickup
11.349331498148954
10.986212914159115
10.92735662354645
11.543340794993734
11.759512371496317
11.830376334887491
11.4116166292215
11.941975468886056
11.606251925693567
11.942923760883051
12.159449860334972
12.508865841953765
12.137357394193645
12.000945171288395
