D_O_Y,avg_trip_duration
32,896.1472230384954
82,877.2558538427645
95,907.3894624817333
117,913.1826989709863
150,878.4653392330383
285,9230.333333333334
44,823.0173301623411
55,929.9180076372793
127,1009.0417284565342
144,922.7273442010737
211,1063.864843876069
