D_O_Y,avg_trip_duration
136,901.2924066458795
6,826.000827497124
167,1002.5173574749205
174,1052.070188055785
206,978.625302719513
208,942.5164852865671
201,931.2085457871889
17,782.5425668282007
89,943.8932265899074
