D_O_Y,avg_trip_duration
37,869.9182351774274
105,1020.9349856339185
157,975.2462218069065
191,953.7584718914877
222,966.7799484698353
252,1092.7724057738571
318,1040.3265308526018
333,998.5914606967508
13,863.5480320939532
215,1012.1846442287339
342,1062.7449579076872
