D_O_Y,avg_trip_duration
4,823.2823029310089
2,899.2906009954256
12,851.8794686845042
72,917.6638195456068
137,980.5914093166045
249,876.2188137575442
151,818.427356644856
121,921.9585837088471
264,1125.0973308913851
315,1133.1902010399576
