D_O_Y,avg_trip_duration
84,1027.429198963234
106,1017.1549020784388
143,962.9996534274134
148,975.5201794213469
240,994.0118846324202
243,944.6652187372058
141,1067.3338348874277
9,837.6821018912093
180,970.7422148305328
186,886.6152611787319
239,1035.5079272486123
313,924.2677682996793
314,1105.9784039119143
152,990.2658997018989
97,962.1440204514279
