D_O_Y,avg_trip_duration
56,678.8934547838988
36,632.2991822689418
49,695.8879572406881
63,698.8054150401044
152,822.9732050976049
186,616.2924742797676
237,747.0325537229744
225,715.275159782032
235,748.7821118815397
275,720.7097928064809
314,791.0522823939307
325,820.7211489912384
306,798.3335332611206
357,690.0668998833225
289,758.8402451939908
