D_O_Y,avg_trip_duration
23,686.408652462496
104,741.0436651355672
111,779.2330652617001
92,693.8630338407124
135,776.4021854541833
122,776.4739111556044
176,754.1828051082132
190,685.6389581827253
193,770.7204617272679
245,686.1960277374675
349,810.5199191813488
303,554.5054917053283
