D_O_Y,avg_trip_duration
8,637.8489417835332
5,685.1668061560877
52,688.398867595635
107,711.5473343367996
100,693.529547229332
163,733.3665286633699
168,719.3004217046805
195,762.3509759376005
202,815.4643788289138
273,738.5393723210831
274,708.9931011965841
352,735.191689863506
