D_O_Y,avg_trip_duration
10,654.0531788559015
4,707.8858771512142
12,671.9951500330405
72,715.173109566086
127,743.7458803171984
121,755.551284942439
137,718.2392492304459
151,716.7438060339563
211,769.6067489773827
255,753.8242124635203
249,689.8773077895802
264,748.3963847211153
331,594.4765527053487
315,731.9045161316908
