D_O_Y,avg_trip_duration
39,670.4016189217051
76,707.8789417980238
94,688.9192106247662
123,687.3148826708924
161,744.9095711512442
196,742.8213435656276
225,736.073723286643
235,675.0620832743654
278,687.3434130572662
301,778.1955425391711
321,741.6732253911541
311,713.7527421618832
355,843.7583889620158
353,703.8311208217491
