D_O_Y,avg_trip_duration
290,1175.3451521819563
197,1114.677426216201
246,1069.4475332259365
292,1100.85963823816
261,1102.4401426346083
338,1176.9624152189256
350,1061.9172613030255
38,1094.425149591692
40,1004.1895311821734
177,1181.365532905252
242,1061.0913947810648
231,1033.8933007191747
335,1035.5284112067643
238,1035.0420423923567
241,1107.4331026469995
277,1128.6523318148443
345,1187.4581409153186
