D_O_Y,avg_trip_duration
103,1053.2884273651928
167,1032.3578424852492
189,1077.6790396918932
247,1075.873972578395
270,1194.9704593157048
53,1054.062452286271
156,1092.1804436478767
220,1179.650194841425
