D_O_Y,avg_trip_duration
7,924.2424142639499
154,1100.4050562858786
203,1097.516689373297
187,1020.35807159082
296,1158.8733556673164
287,1006.1169936249966
258,1093.8386660635797
31,1026.4357748422713
298,1147.813514379905
300,1040.8927800269905
307,1446.3379969603568
348,1152.9343022550922
199,1187.6714969333423
323,1086.987289271175
356,1074.3560637792857
