D_O_Y,avg_trip_duration
19,657.9896793528294
55,655.5701004458879
41,669.0280497463077
90,669.0619536314986
102,786.2289576178168
128,833.0061337768083
185,627.7766417231546
194,695.3047768180005
228,870.9359289052529
229,736.048907981958
257,712.6294324256518
256,829.6359960250726
328,665.1134079602989
344,769.3699023525675
