D_O_Y,avg_trip_duration
23,691.0447975101821
46,764.2763246817804
78,707.1577370720377
104,714.5519244151812
111,700.1927547566436
131,700.4908226137314
224,733.0460375543818
218,746.5828042387061
230,728.5286973204579
329,766.8914607830382
341,777.5572807628629
349,704.0697540953199
198,783.0692190102535
