D_O_Y,avg_trip_duration
53,902.0976997805534
189,923.7796569137367
220,957.0838650865999
270,1044.2001486830927
6,861.435665099241
319,1077.4388893402788
347,1082.4764090479096
103,1087.8382600287164
156,951.061958545201
244,946.9662394378109
247,888.9293876989044
354,1033.7588930396998
167,986.5542254324606
201,1103.0732377513039
