D_O_Y,daily_count
49,192894
123,275526
225,206342
235,196726
353,286932
357,180871
321,209361
325,261121
161,221213
76,224964
39,288269
63,208017
56,234090
355,227264
306,249627
36,252312
94,277095
275,243310
