D_O_Y,avg_trip_duration
16,637.817736328042
54,706.3957982413356
35,801.9665792434486
69,760.0631359634136
71,706.8718032670831
133,773.4174289182278
146,811.6527344050457
139,816.3484908547316
160,801.9415871107502
282,759.9198413537811
279,775.1361662688777
309,752.331090811506
310,700.9654583884349
351,760.5200811093669
