D_O_Y,avg_trip_duration
19,723.0355359518895
90,744.829325691154
126,768.8206625179103
140,816.1448250239866
164,728.5575012928269
185,649.9147221864123
194,776.8409717517685
228,723.7566619781954
229,740.99155100195
268,751.6600830384143
257,800.5733118019211
256,787.3726735197272
328,677.101824787484
344,776.6971767104985
