D_O_Y,avg_trip_duration
25,703.5231101885104
33,689.6743337731019
81,709.8519663066509
93,672.7519085079769
115,666.0711098882958
233,708.5675886385038
263,865.5117263922679
271,742.6114071640355
297,743.083243231693
288,765.929873496938
293,780.5956426002214
294,807.5263215075316
360,697.793850408217
363,739.1698854029272
