avg_price_pickup
15.249031734949288
15.76947312284343
15.628692297488508
15.964056571560043
17.21555442326134
18.472503664889267
16.84145537842893
16.806466017088173
16.9543883094142
15.533470067437202
14.022797176989366
16.52875526380469
15.930353334582264
17.561316360607115
16.36914133176279
16.806008840173817
16.82328950204359
