avg_price_pickup
15.150170281015345
15.015480947869628
15.448011753145265
15.640988708199167
15.629395246817799
16.229521220661926
14.532709060011328
15.743171240218373
15.977999458163477
15.478623866316918
16.056934054019845
14.370676630835668
15.485056572959689
14.989493569004866
